"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Sigmoid Colon"	"21048"	"Washington"	"53"	"2014"	"2014"	525	7057531	6.6
	"Sigmoid Colon"	"21048"	"West Virginia"	"54"	"2014"	"2014"	231	1850569	9.6
	"Sigmoid Colon"	"21048"	"Wisconsin"	"55"	"2014"	"2014"	460	5753199	6.7
	"Sigmoid Colon"	"21048"	"Wyoming"	"56"	"2014"	"2014"	40	583159	6.3
	"Large Intestine, NOS"	"21049"	"Alabama"	"01"	"2014"	"2014"	223	4843737	3.9
	"Large Intestine, NOS"	"21049"	"Arizona"	"04"	"2014"	"2014"	267	6732873	3.4
	"Large Intestine, NOS"	"21049"	"Arkansas"	"05"	"2014"	"2014"	103	2968759	3.0
	"Large Intestine, NOS"	"21049"	"California"	"06"	"2014"	"2014"	702	38586706	1.7
	"Large Intestine, NOS"	"21049"	"Colorado"	"08"	"2014"	"2014"	105	5352637	2.0
	"Large Intestine, NOS"	"21049"	"Connecticut"	"09"	"2014"	"2014"	71	3595697	1.5
	"Large Intestine, NOS"	"21049"	"Delaware"	"10"	"2014"	"2014"	31	933131	2.7
	"Large Intestine, NOS"	"21049"	"District of Columbia"	"11"	"2014"	"2014"	26	663603	4.0
	"Large Intestine, NOS"	"21049"	"Florida"	"12"	"2014"	"2014"	742	19853880	2.7
	"Large Intestine, NOS"	"21049"	"Georgia"	"13"	"2014"	"2014"	259	10071204	2.6
	"Large Intestine, NOS"	"21049"	"Hawaii"	"15"	"2014"	"2014"	25	1415335	1.5
	"Large Intestine, NOS"	"21049"	"Idaho"	"16"	"2014"	"2014"	31	1632248	1.7
	"Large Intestine, NOS"	"21049"	"Illinois"	"17"	"2014"	"2014"	291	12885092	2.0
	"Large Intestine, NOS"	"21049"	"Indiana"	"18"	"2014"	"2014"	152	6596019	2.0
	"Large Intestine, NOS"	"21049"	"Iowa"	"19"	"2014"	"2014"	78	3110643	2.0
	"Large Intestine, NOS"	"21049"	"Kansas"	"20"	"2014"	"2014"	64	2901861	2.0
	"Large Intestine, NOS"	"21049"	"Kentucky"	"21"	"2014"	"2014"	115	4416992	2.2
	"Large Intestine, NOS"	"21049"	"Louisiana"	"22"	"2014"	"2014"	100	4645938	1.9
	"Large Intestine, NOS"	"21049"	"Maine"	"23"	"2014"	"2014"	28	1331217	1.6
	"Large Intestine, NOS"	"21049"	"Maryland"	"24"	"2014"	"2014"	170	5960064	2.6
	"Large Intestine, NOS"	"21049"	"Massachusetts"	"25"	"2014"	"2014"	143	6764864	1.7
	"Large Intestine, NOS"	"21049"	"Michigan"	"26"	"2014"	"2014"	317	9932033	2.6
	"Large Intestine, NOS"	"21049"	"Minnesota"	"27"	"2014"	"2014"	100	5452665	1.5
	"Large Intestine, NOS"	"21049"	"Mississippi"	"28"	"2014"	"2014"	81	2991892	2.5
	"Large Intestine, NOS"	"21049"	"Missouri"	"29"	"2014"	"2014"	126	6059130	1.7
	"Large Intestine, NOS"	"21049"	"Montana"	"30"	"2014"	"2014"	27	1022657	2.0
	"Large Intestine, NOS"	"21049"	"Nebraska"	"31"	"2014"	"2014"	44	1879955	2.0
	"Large Intestine, NOS"	"21049"	"Nevada"	"32"	"2014"	"2014"	112	2818935	3.8
	"Large Intestine, NOS"	"21049"	"New Hampshire"	"33"	"2014"	"2014"	34	1334257	2.1
	"Large Intestine, NOS"	"21049"	"New Jersey"	"34"	"2014"	"2014"	230	8867277	2.2
	"Large Intestine, NOS"	"21049"	"New Mexico"	"35"	"2014"	"2014"	65	2090236	2.6
	"Large Intestine, NOS"	"21049"	"New York"	"36"	"2014"	"2014"	463	19653431	1.9
	"Large Intestine, NOS"	"21049"	"North Carolina"	"37"	"2014"	"2014"	304	9937295	2.7
	"Large Intestine, NOS"	"21049"	"North Dakota"	"38"	"2014"	"2014"	16	738736	1.9
	"Large Intestine, NOS"	"21049"	"Ohio"	"39"	"2014"	"2014"	476	11606573	3.3
	"Large Intestine, NOS"	"21049"	"Oklahoma"	"40"	"2014"	"2014"	132	3879187	3.1
	"Large Intestine, NOS"	"21049"	"Oregon"	"41"	"2014"	"2014"	122	3965447	2.6
	"Large Intestine, NOS"	"21049"	"Pennsylvania"	"42"	"2014"	"2014"	326	12792392	1.9
	"Large Intestine, NOS"	"21049"	"Rhode Island"	"44"	"2014"	"2014"	30	1056511	2.0
	"Large Intestine, NOS"	"21049"	"South Carolina"	"45"	"2014"	"2014"	187	4826858	3.3
	"Large Intestine, NOS"	"21049"	"South Dakota"	"46"	"2014"	"2014"	22	849670	2.0
	"Large Intestine, NOS"	"21049"	"Tennessee"	"47"	"2014"	"2014"	153	6544617	2.0
	"Large Intestine, NOS"	"21049"	"Texas"	"48"	"2014"	"2014"	927	26963092	3.6
	"Large Intestine, NOS"	"21049"	"Utah"	"49"	"2014"	"2014"	27	2938327	1.2
	"Large Intestine, NOS"	"21049"	"Virginia"	"51"	"2014"	"2014"	272	8315430	3.0
	"Large Intestine, NOS"	"21049"	"Washington"	"53"	"2014"	"2014"	129	7057531	1.6
	"Large Intestine, NOS"	"21049"	"West Virginia"	"54"	"2014"	"2014"	48	1850569	1.9
	"Large Intestine, NOS"	"21049"	"Wisconsin"	"55"	"2014"	"2014"	129	5753199	1.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Alabama"	"01"	"2014"	"2014"	651	4843737	11.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Alaska"	"02"	"2014"	"2014"	99	737075	14.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Arizona"	"04"	"2014"	"2014"	838	6732873	10.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Arkansas"	"05"	"2014"	"2014"	448	2968759	13.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"California"	"06"	"2014"	"2014"	4518	38586706	10.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Colorado"	"08"	"2014"	"2014"	538	5352637	9.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Connecticut"	"09"	"2014"	"2014"	471	3595697	10.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Delaware"	"10"	"2014"	"2014"	124	933131	10.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"District of Columbia"	"11"	"2014"	"2014"	70	663603	10.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Florida"	"12"	"2014"	"2014"	2784	19853880	10.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Georgia"	"13"	"2014"	"2014"	1356	10071204	12.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Hawaii"	"15"	"2014"	"2014"	246	1415335	14.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Idaho"	"16"	"2014"	"2014"	200	1632248	11.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Illinois"	"17"	"2014"	"2014"	1802	12885092	12.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Indiana"	"18"	"2014"	"2014"	929	6596019	12.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Iowa"	"19"	"2014"	"2014"	470	3110643	12.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Kansas"	"20"	"2014"	"2014"	396	2901861	12.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Kentucky"	"21"	"2014"	"2014"	777	4416992	15.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Louisiana"	"22"	"2014"	"2014"	734	4645938	14.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Maine"	"23"	"2014"	"2014"	210	1331217	11.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Maryland"	"24"	"2014"	"2014"	689	5960064	10.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Massachusetts"	"25"	"2014"	"2014"	862	6764864	10.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Michigan"	"26"	"2014"	"2014"	1321	9932033	11.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Minnesota"	"27"	"2014"	"2014"	667	5452665	10.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Mississippi"	"28"	"2014"	"2014"	421	2991892	12.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Missouri"	"29"	"2014"	"2014"	845	6059130	11.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Montana"	"30"	"2014"	"2014"	138	1022657	10.6
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Nebraska"	"31"	"2014"	"2014"	262	1879955	12.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Nevada"	"32"	"2014"	"2014"	359	2818935	11.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"New Hampshire"	"33"	"2014"	"2014"	209	1334257	12.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"New Jersey"	"34"	"2014"	"2014"	1291	8867277	12.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"New Mexico"	"35"	"2014"	"2014"	275	2090236	11.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"New York"	"36"	"2014"	"2014"	2628	19653431	11.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"North Carolina"	"37"	"2014"	"2014"	1254	9937295	11.0
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"North Dakota"	"38"	"2014"	"2014"	96	738736	11.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Ohio"	"39"	"2014"	"2014"	1659	11606573	11.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Oklahoma"	"40"	"2014"	"2014"	522	3879187	11.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Oregon"	"41"	"2014"	"2014"	548	3965447	11.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Pennsylvania"	"42"	"2014"	"2014"	1907	12792392	11.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Rhode Island"	"44"	"2014"	"2014"	154	1056511	11.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"South Carolina"	"45"	"2014"	"2014"	583	4826858	10.1
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"South Dakota"	"46"	"2014"	"2014"	128	849670	12.9
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Tennessee"	"47"	"2014"	"2014"	870	6544617	11.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Texas"	"48"	"2014"	"2014"	3009	26963092	11.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Utah"	"49"	"2014"	"2014"	231	2938327	9.2
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Vermont"	"50"	"2014"	"2014"	83	625693	10.5
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Virginia"	"51"	"2014"	"2014"	971	8315430	10.4
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Washington"	"53"	"2014"	"2014"	939	7057531	11.7
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"West Virginia"	"54"	"2014"	"2014"	340	1850569	14.3
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Wisconsin"	"55"	"2014"	"2014"	751	5753199	10.8
	"Rectum and Rectosigmoid Junction"	"21051-21052"	"Wyoming"	"56"	"2014"	"2014"	60	583159	9.0
	"Rectosigmoid Junction"	"21051"	"Alabama"	"01"	"2014"	"2014"	156	4843737	2.7
	"Rectosigmoid Junction"	"21051"	"Alaska"	"02"	"2014"	"2014"	18	737075	2.6
	"Rectosigmoid Junction"	"21051"	"Arizona"	"04"	"2014"	"2014"	261	6732873	3.4
	"Rectosigmoid Junction"	"21051"	"Arkansas"	"05"	"2014"	"2014"	112	2968759	3.3
	"Rectosigmoid Junction"	"21051"	"California"	"06"	"2014"	"2014"	1057	38586706	2.6
	"Rectosigmoid Junction"	"21051"	"Colorado"	"08"	"2014"	"2014"	125	5352637	2.2
	"Rectosigmoid Junction"	"21051"	"Connecticut"	"09"	"2014"	"2014"	105	3595697	2.4
	"Rectosigmoid Junction"	"21051"	"Delaware"	"10"	"2014"	"2014"	33	933131	2.7
	"Rectosigmoid Junction"	"21051"	"District of Columbia"	"11"	"2014"	"2014"	17	663603	2.5
	"Rectosigmoid Junction"	"21051"	"Florida"	"12"	"2014"	"2014"	737	19853880	2.8
	"Rectosigmoid Junction"	"21051"	"Georgia"	"13"	"2014"	"2014"	347	10071204	3.3
	"Rectosigmoid Junction"	"21051"	"Hawaii"	"15"	"2014"	"2014"	56	1415335	3.4
	"Rectosigmoid Junction"	"21051"	"Idaho"	"16"	"2014"	"2014"	45	1632248	2.4
	"Rectosigmoid Junction"	"21051"	"Illinois"	"17"	"2014"	"2014"	406	12885092	2.8
	"Rectosigmoid Junction"	"21051"	"Indiana"	"18"	"2014"	"2014"	207	6596019	2.8
	"Rectosigmoid Junction"	"21051"	"Iowa"	"19"	"2014"	"2014"	94	3110643	2.5
	"Rectosigmoid Junction"	"21051"	"Kansas"	"20"	"2014"	"2014"	75	2901861	2.2
	"Rectosigmoid Junction"	"21051"	"Kentucky"	"21"	"2014"	"2014"	166	4416992	3.2
	"Rectosigmoid Junction"	"21051"	"Louisiana"	"22"	"2014"	"2014"	173	4645938	3.3
	"Rectosigmoid Junction"	"21051"	"Maine"	"23"	"2014"	"2014"	40	1331217	2.2
	"Rectosigmoid Junction"	"21051"	"Maryland"	"24"	"2014"	"2014"	181	5960064	2.7
	"Rectosigmoid Junction"	"21051"	"Massachusetts"	"25"	"2014"	"2014"	182	6764864	2.4
	"Rectosigmoid Junction"	"21051"	"Michigan"	"26"	"2014"	"2014"	298	9932033	2.5
	"Rectosigmoid Junction"	"21051"	"Minnesota"	"27"	"2014"	"2014"	114	5452665	1.8
	"Rectosigmoid Junction"	"21051"	"Mississippi"	"28"	"2014"	"2014"	90	2991892	2.7
	"Rectosigmoid Junction"	"21051"	"Missouri"	"29"	"2014"	"2014"	190	6059130	2.7
	"Rectosigmoid Junction"	"21051"	"Montana"	"30"	"2014"	"2014"	33	1022657	2.9
	"Rectosigmoid Junction"	"21051"	"Nebraska"	"31"	"2014"	"2014"	55	1879955	2.7
	"Rectosigmoid Junction"	"21051"	"Nevada"	"32"	"2014"	"2014"	104	2818935	3.3
	"Rectosigmoid Junction"	"21051"	"New Hampshire"	"33"	"2014"	"2014"	51	1334257	2.8
	"Rectosigmoid Junction"	"21051"	"New Jersey"	"34"	"2014"	"2014"	361	8867277	3.4
	"Rectosigmoid Junction"	"21051"	"New Mexico"	"35"	"2014"	"2014"	63	2090236	2.6
	"Rectosigmoid Junction"	"21051"	"New York"	"36"	"2014"	"2014"	671	19653431	2.9
	"Rectosigmoid Junction"	"21051"	"North Carolina"	"37"	"2014"	"2014"	272	9937295	2.4
	"Rectosigmoid Junction"	"21051"	"Ohio"	"39"	"2014"	"2014"	356	11606573	2.6
	"Rectosigmoid Junction"	"21051"	"Oklahoma"	"40"	"2014"	"2014"	155	3879187	3.6
	"Rectosigmoid Junction"	"21051"	"Oregon"	"41"	"2014"	"2014"	132	3965447	2.8
	"Rectosigmoid Junction"	"21051"	"Pennsylvania"	"42"	"2014"	"2014"	482	12792392	3.0
	"Rectosigmoid Junction"	"21051"	"Rhode Island"	"44"	"2014"	"2014"	41	1056511	3.2
	"Rectosigmoid Junction"	"21051"	"South Carolina"	"45"	"2014"	"2014"	110	4826858	2.0
	"Rectosigmoid Junction"	"21051"	"South Dakota"	"46"	"2014"	"2014"	31	849670	3.1
	"Rectosigmoid Junction"	"21051"	"Tennessee"	"47"	"2014"	"2014"	189	6544617	2.5
	"Rectosigmoid Junction"	"21051"	"Texas"	"48"	"2014"	"2014"	763	26963092	2.9
	"Rectosigmoid Junction"	"21051"	"Utah"	"49"	"2014"	"2014"	54	2938327	2.1
	"Rectosigmoid Junction"	"21051"	"Vermont"	"50"	"2014"	"2014"	16	625693	2.0
	"Rectosigmoid Junction"	"21051"	"Virginia"	"51"	"2014"	"2014"	207	8315430	2.3
	"Rectosigmoid Junction"	"21051"	"Washington"	"53"	"2014"	"2014"	196	7057531	2.4
	"Rectosigmoid Junction"	"21051"	"West Virginia"	"54"	"2014"	"2014"	75	1850569	3.0
	"Rectosigmoid Junction"	"21051"	"Wisconsin"	"55"	"2014"	"2014"	171	5753199	2.6
	"Rectum"	"21052"	"Alabama"	"01"	"2014"	"2014"	495	4843737	8.8
	"Rectum"	"21052"	"Alaska"	"02"	"2014"	"2014"	81	737075	12.2
	"Rectum"	"21052"	"Arizona"	"04"	"2014"	"2014"	577	6732873	7.4
	"Rectum"	"21052"	"Arkansas"	"05"	"2014"	"2014"	336	2968759	9.7
	"Rectum"	"21052"	"California"	"06"	"2014"	"2014"	3461	38586706	8.4
	"Rectum"	"21052"	"Colorado"	"08"	"2014"	"2014"	413	5352637	7.2
	"Rectum"	"21052"	"Connecticut"	"09"	"2014"	"2014"	366	3595697	8.2
	"Rectum"	"21052"	"Delaware"	"10"	"2014"	"2014"	91	933131	7.6
	"Rectum"	"21052"	"District of Columbia"	"11"	"2014"	"2014"	53	663603	8.5
	"Rectum"	"21052"	"Florida"	"12"	"2014"	"2014"	2047	19853880	7.8
	"Rectum"	"21052"	"Georgia"	"13"	"2014"	"2014"	1009	10071204	9.4
	"Rectum"	"21052"	"Hawaii"	"15"	"2014"	"2014"	190	1415335	10.8
	"Rectum"	"21052"	"Idaho"	"16"	"2014"	"2014"	155	1632248	8.7
	"Rectum"	"21052"	"Illinois"	"17"	"2014"	"2014"	1396	12885092	9.5
	"Rectum"	"21052"	"Indiana"	"18"	"2014"	"2014"	722	6596019	9.4
	"Rectum"	"21052"	"Iowa"	"19"	"2014"	"2014"	376	3110643	10.1
	"Rectum"	"21052"	"Kansas"	"20"	"2014"	"2014"	321	2901861	9.9
	"Rectum"	"21052"	"Kentucky"	"21"	"2014"	"2014"	611	4416992	11.8
	"Rectum"	"21052"	"Louisiana"	"22"	"2014"	"2014"	561	4645938	10.8
	"Rectum"	"21052"	"Maine"	"23"	"2014"	"2014"	170	1331217	9.1
	"Rectum"	"21052"	"Maryland"	"24"	"2014"	"2014"	508	5960064	7.5
	"Rectum"	"21052"	"Massachusetts"	"25"	"2014"	"2014"	680	6764864	8.5
	"Rectum"	"21052"	"Michigan"	"26"	"2014"	"2014"	1023	9932033	8.5
	"Rectum"	"21052"	"Minnesota"	"27"	"2014"	"2014"	553	5452665	8.9
	"Rectum"	"21052"	"Mississippi"	"28"	"2014"	"2014"	331	2991892	9.7
	"Rectum"	"21052"	"Missouri"	"29"	"2014"	"2014"	655	6059130	9.0
	"Rectum"	"21052"	"Montana"	"30"	"2014"	"2014"	105	1022657	7.7
	"Rectum"	"21052"	"Nebraska"	"31"	"2014"	"2014"	207	1879955	9.5
	"Rectum"	"21052"	"Nevada"	"32"	"2014"	"2014"	255	2818935	7.8
	"Rectum"	"21052"	"New Hampshire"	"33"	"2014"	"2014"	158	1334257	9.5
	"Rectum"	"21052"	"New Jersey"	"34"	"2014"	"2014"	930	8867277	8.7
	"Rectum"	"21052"	"New Mexico"	"35"	"2014"	"2014"	212	2090236	8.9
	"Rectum"	"21052"	"New York"	"36"	"2014"	"2014"	1957	19653431	8.5
	"Rectum"	"21052"	"North Carolina"	"37"	"2014"	"2014"	982	9937295	8.6
	"Rectum"	"21052"	"North Dakota"	"38"	"2014"	"2014"	81	738736	10.0
	"Rectum"	"21052"	"Ohio"	"39"	"2014"	"2014"	1303	11606573	9.3
	"Rectum"	"21052"	"Oklahoma"	"40"	"2014"	"2014"	367	3879187	8.3
	"Rectum"	"21052"	"Oregon"	"41"	"2014"	"2014"	416	3965447	8.6
	"Rectum"	"21052"	"Pennsylvania"	"42"	"2014"	"2014"	1425	12792392	8.8
	"Rectum"	"21052"	"Rhode Island"	"44"	"2014"	"2014"	113	1056511	8.6
	"Rectum"	"21052"	"South Carolina"	"45"	"2014"	"2014"	473	4826858	8.1
	"Rectum"	"21052"	"South Dakota"	"46"	"2014"	"2014"	97	849670	9.8
	"Rectum"	"21052"	"Tennessee"	"47"	"2014"	"2014"	681	6544617	8.9
	"Rectum"	"21052"	"Texas"	"48"	"2014"	"2014"	2246	26963092	8.4
	"Rectum"	"21052"	"Utah"	"49"	"2014"	"2014"	177	2938327	7.1
	"Rectum"	"21052"	"Vermont"	"50"	"2014"	"2014"	67	625693	8.6
	"Rectum"	"21052"	"Virginia"	"51"	"2014"	"2014"	764	8315430	8.2
	"Rectum"	"21052"	"Washington"	"53"	"2014"	"2014"	743	7057531	9.4
	"Rectum"	"21052"	"West Virginia"	"54"	"2014"	"2014"	265	1850569	11.3
	"Rectum"	"21052"	"Wisconsin"	"55"	"2014"	"2014"	580	5753199	8.3
	"Rectum"	"21052"	"Wyoming"	"56"	"2014"	"2014"	47	583159	7.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Alabama"	"01"	"2014"	"2014"	109	4843737	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Alaska"	"02"	"2014"	"2014"	17	737075	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Arizona"	"04"	"2014"	"2014"	119	6732873	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Arkansas"	"05"	"2014"	"2014"	68	2968759	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"California"	"06"	"2014"	"2014"	786	38586706	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Colorado"	"08"	"2014"	"2014"	122	5352637	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Connecticut"	"09"	"2014"	"2014"	88	3595697	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Delaware"	"10"	"2014"	"2014"	25	933131	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"District of Columbia"	"11"	"2014"	"2014"	21	663603	3.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Florida"	"12"	"2014"	"2014"	660	19853880	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Georgia"	"13"	"2014"	"2014"	229	10071204	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Hawaii"	"15"	"2014"	"2014"	22	1415335	1.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Idaho"	"16"	"2014"	"2014"	41	1632248	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Illinois"	"17"	"2014"	"2014"	300	12885092	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Indiana"	"18"	"2014"	"2014"	170	6596019	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Iowa"	"19"	"2014"	"2014"	65	3110643	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Kansas"	"20"	"2014"	"2014"	57	2901861	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Kentucky"	"21"	"2014"	"2014"	127	4416992	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Louisiana"	"22"	"2014"	"2014"	80	4645938	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Maine"	"23"	"2014"	"2014"	33	1331217	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Maryland"	"24"	"2014"	"2014"	118	5960064	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Massachusetts"	"25"	"2014"	"2014"	160	6764864	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Michigan"	"26"	"2014"	"2014"	211	9932033	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Minnesota"	"27"	"2014"	"2014"	109	5452665	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Mississippi"	"28"	"2014"	"2014"	72	2991892	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Missouri"	"29"	"2014"	"2014"	174	6059130	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Montana"	"30"	"2014"	"2014"	23	1022657	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Nebraska"	"31"	"2014"	"2014"	47	1879955	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Nevada"	"32"	"2014"	"2014"	58	2818935	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"New Hampshire"	"33"	"2014"	"2014"	31	1334257	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"New Jersey"	"34"	"2014"	"2014"	187	8867277	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"New Mexico"	"35"	"2014"	"2014"	34	2090236	1.3
	"Anus, Anal Canal and Anorectum"	"21060"	"New York"	"36"	"2014"	"2014"	511	19653431	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"North Carolina"	"37"	"2014"	"2014"	233	9937295	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Ohio"	"39"	"2014"	"2014"	264	11606573	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Oklahoma"	"40"	"2014"	"2014"	99	3879187	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Oregon"	"41"	"2014"	"2014"	103	3965447	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Pennsylvania"	"42"	"2014"	"2014"	315	12792392	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Rhode Island"	"44"	"2014"	"2014"	21	1056511	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"South Carolina"	"45"	"2014"	"2014"	109	4826858	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Tennessee"	"47"	"2014"	"2014"	196	6544617	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Texas"	"48"	"2014"	"2014"	442	26963092	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Utah"	"49"	"2014"	"2014"	31	2938327	1.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Vermont"	"50"	"2014"	"2014"	24	625693	2.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Virginia"	"51"	"2014"	"2014"	161	8315430	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Washington"	"53"	"2014"	"2014"	156	7057531	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"West Virginia"	"54"	"2014"	"2014"	69	1850569	2.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Wisconsin"	"55"	"2014"	"2014"	119	5753199	1.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alabama"	"01"	"2014"	"2014"	444	4843737	7.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alaska"	"02"	"2014"	"2014"	68	737075	9.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arizona"	"04"	"2014"	"2014"	686	6732873	8.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arkansas"	"05"	"2014"	"2014"	270	2968759	7.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"California"	"06"	"2014"	"2014"	4466	38586706	10.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Colorado"	"08"	"2014"	"2014"	491	5352637	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Connecticut"	"09"	"2014"	"2014"	394	3595697	8.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Delaware"	"10"	"2014"	"2014"	105	933131	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"District of Columbia"	"11"	"2014"	"2014"	84	663603	11.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Florida"	"12"	"2014"	"2014"	2235	19853880	8.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Georgia"	"13"	"2014"	"2014"	904	10071204	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Hawaii"	"15"	"2014"	"2014"	208	1415335	11.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Idaho"	"16"	"2014"	"2014"	157	1632248	8.0
