"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Small Intestine"	"21030"	"Oregon"	"41"	"2016"	"2016"	121	4093271	2.4
	"Small Intestine"	"21030"	"Pennsylvania"	"42"	"2016"	"2016"	441	12788468	2.7
	"Small Intestine"	"21030"	"Rhode Island"	"44"	"2016"	"2016"	40	1057816	3.2
	"Small Intestine"	"21030"	"South Carolina"	"45"	"2016"	"2016"	175	4963031	2.9
	"Small Intestine"	"21030"	"South Dakota"	"46"	"2016"	"2016"	27	863693	2.7
	"Small Intestine"	"21030"	"Tennessee"	"47"	"2016"	"2016"	227	6651277	2.8
	"Small Intestine"	"21030"	"Texas"	"48"	"2016"	"2016"	683	27914064	2.5
	"Small Intestine"	"21030"	"Utah"	"49"	"2016"	"2016"	74	3044241	2.9
	"Small Intestine"	"21030"	"Vermont"	"50"	"2016"	"2016"	19	624366	2.3
	"Small Intestine"	"21030"	"Virginia"	"51"	"2016"	"2016"	243	8417651	2.6
	"Small Intestine"	"21030"	"Washington"	"53"	"2016"	"2016"	198	7299961	2.4
	"Small Intestine"	"21030"	"West Virginia"	"54"	"2016"	"2016"	53	1832435	2.2
	"Small Intestine"	"21030"	"Wisconsin"	"55"	"2016"	"2016"	192	5775170	2.8
	"Small Intestine"	"21030"	"Wyoming"	"56"	"2016"	"2016"	16	585243	2.5
	"Colon and Rectum"	"21041-21052"	"Alabama"	"01"	"2016"	"2016"	2578	4866824	44.0
	"Colon and Rectum"	"21041-21052"	"Alaska"	"02"	"2016"	"2016"	275	742575	39.6
	"Colon and Rectum"	"21041-21052"	"Arizona"	"04"	"2016"	"2016"	2624	6944767	31.6
	"Colon and Rectum"	"21041-21052"	"Arkansas"	"05"	"2016"	"2016"	1530	2991815	42.8
	"Colon and Rectum"	"21041-21052"	"California"	"06"	"2016"	"2016"	14776	39149186	34.8
	"Colon and Rectum"	"21041-21052"	"Colorado"	"08"	"2016"	"2016"	1899	5543844	32.6
	"Colon and Rectum"	"21041-21052"	"Connecticut"	"09"	"2016"	"2016"	1613	3579830	35.8
	"Colon and Rectum"	"21041-21052"	"Delaware"	"10"	"2016"	"2016"	480	949989	39.3
	"Colon and Rectum"	"21041-21052"	"District of Columbia"	"11"	"2016"	"2016"	239	687576	36.0
	"Colon and Rectum"	"21041-21052"	"Florida"	"12"	"2016"	"2016"	10617	20627237	37.4
	"Colon and Rectum"	"21041-21052"	"Georgia"	"13"	"2016"	"2016"	4621	10308442	42.0
	"Colon and Rectum"	"21041-21052"	"Hawaii"	"15"	"2016"	"2016"	732	1428885	41.5
	"Colon and Rectum"	"21041-21052"	"Idaho"	"16"	"2016"	"2016"	664	1684036	35.2
	"Colon and Rectum"	"21041-21052"	"Illinois"	"17"	"2016"	"2016"	6472	12821709	43.7
	"Colon and Rectum"	"21041-21052"	"Indiana"	"18"	"2016"	"2016"	3330	6637898	43.1
	"Colon and Rectum"	"21041-21052"	"Iowa"	"19"	"2016"	"2016"	1654	3133210	43.6
	"Colon and Rectum"	"21041-21052"	"Kansas"	"20"	"2016"	"2016"	1299	2912977	39.4
	"Colon and Rectum"	"21041-21052"	"Kentucky"	"21"	"2016"	"2016"	2534	4440306	47.9
	"Colon and Rectum"	"21041-21052"	"Louisiana"	"22"	"2016"	"2016"	2440	4681346	45.4
	"Colon and Rectum"	"21041-21052"	"Maine"	"23"	"2016"	"2016"	706	1332348	38.5
	"Colon and Rectum"	"21041-21052"	"Maryland"	"24"	"2016"	"2016"	2480	6007014	35.9
	"Colon and Rectum"	"21041-21052"	"Massachusetts"	"25"	"2016"	"2016"	2880	6827280	35.1
	"Colon and Rectum"	"21041-21052"	"Michigan"	"26"	"2016"	"2016"	4659	9954117	38.2
	"Colon and Rectum"	"21041-21052"	"Minnesota"	"27"	"2016"	"2016"	2458	5525360	38.4
	"Colon and Rectum"	"21041-21052"	"Mississippi"	"28"	"2016"	"2016"	1656	2990595	47.7
	"Colon and Rectum"	"21041-21052"	"Missouri"	"29"	"2016"	"2016"	2943	6091384	40.2
	"Colon and Rectum"	"21041-21052"	"Montana"	"30"	"2016"	"2016"	498	1042137	37.0
	"Colon and Rectum"	"21041-21052"	"Nebraska"	"31"	"2016"	"2016"	982	1906483	45.1
	"Colon and Rectum"	"21041-21052"	"Nevada"	"32"	"2016"	"2016"	1223	2919555	36.5
	"Colon and Rectum"	"21041-21052"	"New Hampshire"	"33"	"2016"	"2016"	659	1343694	38.1
	"Colon and Rectum"	"21041-21052"	"New Jersey"	"34"	"2016"	"2016"	4393	8873584	40.8
	"Colon and Rectum"	"21041-21052"	"New Mexico"	"35"	"2016"	"2016"	886	2092555	35.1
	"Colon and Rectum"	"21041-21052"	"New York"	"36"	"2016"	"2016"	9077	19636391	38.6
	"Colon and Rectum"	"21041-21052"	"North Carolina"	"37"	"2016"	"2016"	4432	10161802	37.2
	"Colon and Rectum"	"21041-21052"	"North Dakota"	"38"	"2016"	"2016"	338	756114	39.8
	"Colon and Rectum"	"21041-21052"	"Ohio"	"39"	"2016"	"2016"	5840	11640060	40.9
	"Colon and Rectum"	"21041-21052"	"Oklahoma"	"40"	"2016"	"2016"	1912	3928143	42.8
	"Colon and Rectum"	"21041-21052"	"Oregon"	"41"	"2016"	"2016"	1686	4093271	34.0
	"Colon and Rectum"	"21041-21052"	"Pennsylvania"	"42"	"2016"	"2016"	6803	12788468	40.9
	"Colon and Rectum"	"21041-21052"	"Rhode Island"	"44"	"2016"	"2016"	415	1057816	31.5
	"Colon and Rectum"	"21041-21052"	"South Carolina"	"45"	"2016"	"2016"	2344	4963031	38.7
	"Colon and Rectum"	"21041-21052"	"South Dakota"	"46"	"2016"	"2016"	419	863693	41.2
	"Colon and Rectum"	"21041-21052"	"Tennessee"	"47"	"2016"	"2016"	3250	6651277	41.0
	"Colon and Rectum"	"21041-21052"	"Texas"	"48"	"2016"	"2016"	10280	27914064	37.2
	"Colon and Rectum"	"21041-21052"	"Utah"	"49"	"2016"	"2016"	745	3044241	28.4
	"Colon and Rectum"	"21041-21052"	"Vermont"	"50"	"2016"	"2016"	287	624366	34.0
	"Colon and Rectum"	"21041-21052"	"Virginia"	"51"	"2016"	"2016"	3356	8417651	35.2
	"Colon and Rectum"	"21041-21052"	"Washington"	"53"	"2016"	"2016"	2996	7299961	36.5
	"Colon and Rectum"	"21041-21052"	"West Virginia"	"54"	"2016"	"2016"	1110	1832435	44.6
	"Colon and Rectum"	"21041-21052"	"Wisconsin"	"55"	"2016"	"2016"	2669	5775170	37.9
	"Colon and Rectum"	"21041-21052"	"Wyoming"	"56"	"2016"	"2016"	228	585243	35.0
	"Colon excluding Rectum"	"21041-21049"	"Alabama"	"01"	"2016"	"2016"	1930	4866824	33.1
	"Colon excluding Rectum"	"21041-21049"	"Alaska"	"02"	"2016"	"2016"	187	742575	27.2
	"Colon excluding Rectum"	"21041-21049"	"Arizona"	"04"	"2016"	"2016"	1894	6944767	22.6
	"Colon excluding Rectum"	"21041-21049"	"Arkansas"	"05"	"2016"	"2016"	1088	2991815	30.3
	"Colon excluding Rectum"	"21041-21049"	"California"	"06"	"2016"	"2016"	10193	39149186	24.2
	"Colon excluding Rectum"	"21041-21049"	"Colorado"	"08"	"2016"	"2016"	1329	5543844	23.1
	"Colon excluding Rectum"	"21041-21049"	"Connecticut"	"09"	"2016"	"2016"	1137	3579830	25.2
	"Colon excluding Rectum"	"21041-21049"	"Delaware"	"10"	"2016"	"2016"	362	949989	29.6
	"Colon excluding Rectum"	"21041-21049"	"District of Columbia"	"11"	"2016"	"2016"	184	687576	27.8
	"Colon excluding Rectum"	"21041-21049"	"Florida"	"12"	"2016"	"2016"	7867	20627237	27.4
	"Colon excluding Rectum"	"21041-21049"	"Georgia"	"13"	"2016"	"2016"	3191	10308442	29.2
	"Colon excluding Rectum"	"21041-21049"	"Hawaii"	"15"	"2016"	"2016"	464	1428885	25.8
	"Colon excluding Rectum"	"21041-21049"	"Idaho"	"16"	"2016"	"2016"	446	1684036	23.9
	"Colon excluding Rectum"	"21041-21049"	"Illinois"	"17"	"2016"	"2016"	4594	12821709	31.1
	"Colon excluding Rectum"	"21041-21049"	"Indiana"	"18"	"2016"	"2016"	2398	6637898	31.0
	"Colon excluding Rectum"	"21041-21049"	"Iowa"	"19"	"2016"	"2016"	1181	3133210	30.8
	"Colon excluding Rectum"	"21041-21049"	"Kansas"	"20"	"2016"	"2016"	910	2912977	27.7
	"Colon excluding Rectum"	"21041-21049"	"Kentucky"	"21"	"2016"	"2016"	1810	4440306	34.2
	"Colon excluding Rectum"	"21041-21049"	"Louisiana"	"22"	"2016"	"2016"	1702	4681346	31.8
	"Colon excluding Rectum"	"21041-21049"	"Maine"	"23"	"2016"	"2016"	513	1332348	27.7
	"Colon excluding Rectum"	"21041-21049"	"Maryland"	"24"	"2016"	"2016"	1759	6007014	25.6
	"Colon excluding Rectum"	"21041-21049"	"Massachusetts"	"25"	"2016"	"2016"	2039	6827280	24.8
	"Colon excluding Rectum"	"21041-21049"	"Michigan"	"26"	"2016"	"2016"	3281	9954117	26.9
	"Colon excluding Rectum"	"21041-21049"	"Minnesota"	"27"	"2016"	"2016"	1823	5525360	28.5
	"Colon excluding Rectum"	"21041-21049"	"Mississippi"	"28"	"2016"	"2016"	1231	2990595	35.5
	"Colon excluding Rectum"	"21041-21049"	"Missouri"	"29"	"2016"	"2016"	2104	6091384	28.6
	"Colon excluding Rectum"	"21041-21049"	"Montana"	"30"	"2016"	"2016"	362	1042137	27.0
	"Colon excluding Rectum"	"21041-21049"	"Nebraska"	"31"	"2016"	"2016"	705	1906483	32.1
	"Colon excluding Rectum"	"21041-21049"	"Nevada"	"32"	"2016"	"2016"	876	2919555	26.4
	"Colon excluding Rectum"	"21041-21049"	"New Hampshire"	"33"	"2016"	"2016"	466	1343694	27.1
	"Colon excluding Rectum"	"21041-21049"	"New Jersey"	"34"	"2016"	"2016"	3126	8873584	29.1
	"Colon excluding Rectum"	"21041-21049"	"New Mexico"	"35"	"2016"	"2016"	593	2092555	23.4
	"Colon excluding Rectum"	"21041-21049"	"New York"	"36"	"2016"	"2016"	6468	19636391	27.4
	"Colon excluding Rectum"	"21041-21049"	"North Carolina"	"37"	"2016"	"2016"	3147	10161802	26.4
	"Colon excluding Rectum"	"21041-21049"	"North Dakota"	"38"	"2016"	"2016"	234	756114	27.5
	"Colon excluding Rectum"	"21041-21049"	"Ohio"	"39"	"2016"	"2016"	4173	11640060	29.1
	"Colon excluding Rectum"	"21041-21049"	"Oklahoma"	"40"	"2016"	"2016"	1341	3928143	30.0
	"Colon excluding Rectum"	"21041-21049"	"Oregon"	"41"	"2016"	"2016"	1144	4093271	23.1
	"Colon excluding Rectum"	"21041-21049"	"Pennsylvania"	"42"	"2016"	"2016"	4830	12788468	28.8
	"Colon excluding Rectum"	"21041-21049"	"Rhode Island"	"44"	"2016"	"2016"	283	1057816	21.3
	"Colon excluding Rectum"	"21041-21049"	"South Carolina"	"45"	"2016"	"2016"	1732	4963031	28.5
	"Colon excluding Rectum"	"21041-21049"	"South Dakota"	"46"	"2016"	"2016"	308	863693	29.9
	"Colon excluding Rectum"	"21041-21049"	"Tennessee"	"47"	"2016"	"2016"	2321	6651277	29.3
	"Colon excluding Rectum"	"21041-21049"	"Texas"	"48"	"2016"	"2016"	7153	27914064	26.1
	"Colon excluding Rectum"	"21041-21049"	"Utah"	"49"	"2016"	"2016"	512	3044241	19.6
	"Colon excluding Rectum"	"21041-21049"	"Vermont"	"50"	"2016"	"2016"	204	624366	24.4
	"Colon excluding Rectum"	"21041-21049"	"Virginia"	"51"	"2016"	"2016"	2419	8417651	25.4
	"Colon excluding Rectum"	"21041-21049"	"Washington"	"53"	"2016"	"2016"	2043	7299961	25.1
	"Colon excluding Rectum"	"21041-21049"	"West Virginia"	"54"	"2016"	"2016"	776	1832435	31.0
	"Colon excluding Rectum"	"21041-21049"	"Wisconsin"	"55"	"2016"	"2016"	1921	5775170	27.2
	"Colon excluding Rectum"	"21041-21049"	"Wyoming"	"56"	"2016"	"2016"	146	585243	22.0
	"Cecum"	"21041"	"Alabama"	"01"	"2016"	"2016"	399	4866824	6.7
	"Cecum"	"21041"	"Alaska"	"02"	"2016"	"2016"	29	742575	4.3
	"Cecum"	"21041"	"Arizona"	"04"	"2016"	"2016"	363	6944767	4.3
	"Cecum"	"21041"	"Arkansas"	"05"	"2016"	"2016"	218	2991815	5.9
	"Cecum"	"21041"	"California"	"06"	"2016"	"2016"	2031	39149186	4.8
	"Cecum"	"21041"	"Colorado"	"08"	"2016"	"2016"	306	5543844	5.3
	"Cecum"	"21041"	"Connecticut"	"09"	"2016"	"2016"	254	3579830	5.4
	"Cecum"	"21041"	"Delaware"	"10"	"2016"	"2016"	59	949989	4.8
	"Cecum"	"21041"	"District of Columbia"	"11"	"2016"	"2016"	30	687576	4.5
	"Cecum"	"21041"	"Florida"	"12"	"2016"	"2016"	1600	20627237	5.3
	"Cecum"	"21041"	"Georgia"	"13"	"2016"	"2016"	635	10308442	5.9
	"Cecum"	"21041"	"Hawaii"	"15"	"2016"	"2016"	66	1428885	3.5
	"Cecum"	"21041"	"Idaho"	"16"	"2016"	"2016"	94	1684036	5.0
	"Cecum"	"21041"	"Illinois"	"17"	"2016"	"2016"	966	12821709	6.6
	"Cecum"	"21041"	"Indiana"	"18"	"2016"	"2016"	491	6637898	6.3
	"Cecum"	"21041"	"Iowa"	"19"	"2016"	"2016"	222	3133210	5.7
	"Cecum"	"21041"	"Kansas"	"20"	"2016"	"2016"	212	2912977	6.2
	"Cecum"	"21041"	"Kentucky"	"21"	"2016"	"2016"	336	4440306	6.2
	"Cecum"	"21041"	"Louisiana"	"22"	"2016"	"2016"	325	4681346	6.1
	"Cecum"	"21041"	"Maine"	"23"	"2016"	"2016"	103	1332348	5.2
	"Cecum"	"21041"	"Maryland"	"24"	"2016"	"2016"	334	6007014	4.8
	"Cecum"	"21041"	"Massachusetts"	"25"	"2016"	"2016"	422	6827280	5.1
	"Cecum"	"21041"	"Michigan"	"26"	"2016"	"2016"	708	9954117	5.8
	"Cecum"	"21041"	"Minnesota"	"27"	"2016"	"2016"	398	5525360	6.1
	"Cecum"	"21041"	"Mississippi"	"28"	"2016"	"2016"	237	2990595	6.9
	"Cecum"	"21041"	"Missouri"	"29"	"2016"	"2016"	418	6091384	5.6
	"Cecum"	"21041"	"Montana"	"30"	"2016"	"2016"	82	1042137	5.8
	"Cecum"	"21041"	"Nebraska"	"31"	"2016"	"2016"	157	1906483	7.1
	"Cecum"	"21041"	"Nevada"	"32"	"2016"	"2016"	169	2919555	5.1
	"Cecum"	"21041"	"New Hampshire"	"33"	"2016"	"2016"	76	1343694	4.2
	"Cecum"	"21041"	"New Jersey"	"34"	"2016"	"2016"	537	8873584	5.0
	"Cecum"	"21041"	"New Mexico"	"35"	"2016"	"2016"	130	2092555	5.1
	"Cecum"	"21041"	"New York"	"36"	"2016"	"2016"	1303	19636391	5.4
	"Cecum"	"21041"	"North Carolina"	"37"	"2016"	"2016"	626	10161802	5.1
	"Cecum"	"21041"	"North Dakota"	"38"	"2016"	"2016"	45	756114	5.2
	"Cecum"	"21041"	"Ohio"	"39"	"2016"	"2016"	858	11640060	5.9
	"Cecum"	"21041"	"Oklahoma"	"40"	"2016"	"2016"	249	3928143	5.6
	"Cecum"	"21041"	"Oregon"	"41"	"2016"	"2016"	229	4093271	4.5
	"Cecum"	"21041"	"Pennsylvania"	"42"	"2016"	"2016"	1019	12788468	5.9
	"Cecum"	"21041"	"Rhode Island"	"44"	"2016"	"2016"	50	1057816	3.6
	"Cecum"	"21041"	"South Carolina"	"45"	"2016"	"2016"	336	4963031	5.6
	"Cecum"	"21041"	"South Dakota"	"46"	"2016"	"2016"	72	863693	6.8
	"Cecum"	"21041"	"Tennessee"	"47"	"2016"	"2016"	514	6651277	6.5
	"Cecum"	"21041"	"Texas"	"48"	"2016"	"2016"	1303	27914064	4.8
	"Cecum"	"21041"	"Utah"	"49"	"2016"	"2016"	117	3044241	4.5
	"Cecum"	"21041"	"Vermont"	"50"	"2016"	"2016"	39	624366	4.5
	"Cecum"	"21041"	"Virginia"	"51"	"2016"	"2016"	510	8417651	5.4
	"Cecum"	"21041"	"Washington"	"53"	"2016"	"2016"	398	7299961	4.9
	"Cecum"	"21041"	"West Virginia"	"54"	"2016"	"2016"	165	1832435	6.3
	"Cecum"	"21041"	"Wisconsin"	"55"	"2016"	"2016"	392	5775170	5.5
	"Cecum"	"21041"	"Wyoming"	"56"	"2016"	"2016"	28	585243	4.2
	"Appendix"	"21042"	"Alabama"	"01"	"2016"	"2016"	100	4866824	1.9
	"Appendix"	"21042"	"Alaska"	"02"	"2016"	"2016"	16	742575	2.3
	"Appendix"	"21042"	"Arizona"	"04"	"2016"	"2016"	105	6944767	1.3
	"Appendix"	"21042"	"Arkansas"	"05"	"2016"	"2016"	45	2991815	1.4
	"Appendix"	"21042"	"California"	"06"	"2016"	"2016"	590	39149186	1.4
	"Appendix"	"21042"	"Colorado"	"08"	"2016"	"2016"	113	5543844	2.0
	"Appendix"	"21042"	"Connecticut"	"09"	"2016"	"2016"	74	3579830	1.9
	"Appendix"	"21042"	"Delaware"	"10"	"2016"	"2016"	24	949989	2.0
	"Appendix"	"21042"	"District of Columbia"	"11"	"2016"	"2016"	16	687576	2.2
	"Appendix"	"21042"	"Florida"	"12"	"2016"	"2016"	346	20627237	1.5
	"Appendix"	"21042"	"Georgia"	"13"	"2016"	"2016"	175	10308442	1.6
	"Appendix"	"21042"	"Hawaii"	"15"	"2016"	"2016"	23	1428885	1.5
	"Appendix"	"21042"	"Idaho"	"16"	"2016"	"2016"	29	1684036	1.6
	"Appendix"	"21042"	"Illinois"	"17"	"2016"	"2016"	242	12821709	1.7
	"Appendix"	"21042"	"Indiana"	"18"	"2016"	"2016"	125	6637898	1.7
	"Appendix"	"21042"	"Iowa"	"19"	"2016"	"2016"	67	3133210	2.0
	"Appendix"	"21042"	"Kansas"	"20"	"2016"	"2016"	61	2912977	1.9
	"Appendix"	"21042"	"Kentucky"	"21"	"2016"	"2016"	132	4440306	2.8
	"Appendix"	"21042"	"Louisiana"	"22"	"2016"	"2016"	85	4681346	1.8
	"Appendix"	"21042"	"Maine"	"23"	"2016"	"2016"	39	1332348	2.4
	"Appendix"	"21042"	"Maryland"	"24"	"2016"	"2016"	125	6007014	2.0
	"Appendix"	"21042"	"Massachusetts"	"25"	"2016"	"2016"	133	6827280	1.7
	"Appendix"	"21042"	"Michigan"	"26"	"2016"	"2016"	204	9954117	1.8
	"Appendix"	"21042"	"Minnesota"	"27"	"2016"	"2016"	144	5525360	2.5
	"Appendix"	"21042"	"Mississippi"	"28"	"2016"	"2016"	56	2990595	1.7
	"Appendix"	"21042"	"Missouri"	"29"	"2016"	"2016"	119	6091384	1.8
	"Appendix"	"21042"	"Montana"	"30"	"2016"	"2016"	25	1042137	2.2
	"Appendix"	"21042"	"Nebraska"	"31"	"2016"	"2016"	43	1906483	2.1
	"Appendix"	"21042"	"Nevada"	"32"	"2016"	"2016"	45	2919555	1.4
	"Appendix"	"21042"	"New Hampshire"	"33"	"2016"	"2016"	43	1343694	2.7
	"Appendix"	"21042"	"New Jersey"	"34"	"2016"	"2016"	209	8873584	2.1
	"Appendix"	"21042"	"New Mexico"	"35"	"2016"	"2016"	24	2092555	1.0
	"Appendix"	"21042"	"New York"	"36"	"2016"	"2016"	413	19636391	1.9
	"Appendix"	"21042"	"North Carolina"	"37"	"2016"	"2016"	193	10161802	1.7
	"Appendix"	"21042"	"Ohio"	"39"	"2016"	"2016"	250	11640060	1.9
	"Appendix"	"21042"	"Oklahoma"	"40"	"2016"	"2016"	56	3928143	1.3
	"Appendix"	"21042"	"Oregon"	"41"	"2016"	"2016"	64	4093271	1.4
	"Appendix"	"21042"	"Pennsylvania"	"42"	"2016"	"2016"	268	12788468	1.9
	"Appendix"	"21042"	"Rhode Island"	"44"	"2016"	"2016"	26	1057816	2.1
	"Appendix"	"21042"	"South Carolina"	"45"	"2016"	"2016"	90	4963031	1.6
	"Appendix"	"21042"	"Tennessee"	"47"	"2016"	"2016"	104	6651277	1.5
	"Appendix"	"21042"	"Texas"	"48"	"2016"	"2016"	380	27914064	1.4
	"Appendix"	"21042"	"Utah"	"49"	"2016"	"2016"	62	3044241	2.1
	"Appendix"	"21042"	"Virginia"	"51"	"2016"	"2016"	143	8417651	1.6
	"Appendix"	"21042"	"Washington"	"53"	"2016"	"2016"	142	7299961	1.9
	"Appendix"	"21042"	"West Virginia"	"54"	"2016"	"2016"	33	1832435	1.5
	"Appendix"	"21042"	"Wisconsin"	"55"	"2016"	"2016"	124	5775170	1.9
	"Ascending Colon"	"21043"	"Alabama"	"01"	"2016"	"2016"	357	4866824	6.0
	"Ascending Colon"	"21043"	"Alaska"	"02"	"2016"	"2016"	31	742575	4.8
	"Ascending Colon"	"21043"	"Arizona"	"04"	"2016"	"2016"	336	6944767	3.9
	"Ascending Colon"	"21043"	"Arkansas"	"05"	"2016"	"2016"	202	2991815	5.6
	"Ascending Colon"	"21043"	"California"	"06"	"2016"	"2016"	1817	39149186	4.3
	"Ascending Colon"	"21043"	"Colorado"	"08"	"2016"	"2016"	247	5543844	4.3
	"Ascending Colon"	"21043"	"Connecticut"	"09"	"2016"	"2016"	190	3579830	4.1
	"Ascending Colon"	"21043"	"Delaware"	"10"	"2016"	"2016"	68	949989	5.6
	"Ascending Colon"	"21043"	"District of Columbia"	"11"	"2016"	"2016"	41	687576	6.2
	"Ascending Colon"	"21043"	"Florida"	"12"	"2016"	"2016"	1552	20627237	5.2
	"Ascending Colon"	"21043"	"Georgia"	"13"	"2016"	"2016"	644	10308442	6.0
	"Ascending Colon"	"21043"	"Hawaii"	"15"	"2016"	"2016"	77	1428885	4.3
	"Ascending Colon"	"21043"	"Idaho"	"16"	"2016"	"2016"	91	1684036	4.9
	"Ascending Colon"	"21043"	"Illinois"	"17"	"2016"	"2016"	879	12821709	6.0
	"Ascending Colon"	"21043"	"Indiana"	"18"	"2016"	"2016"	501	6637898	6.5
	"Ascending Colon"	"21043"	"Iowa"	"19"	"2016"	"2016"	247	3133210	6.2
	"Ascending Colon"	"21043"	"Kansas"	"20"	"2016"	"2016"	156	2912977	4.7
	"Ascending Colon"	"21043"	"Kentucky"	"21"	"2016"	"2016"	331	4440306	6.1
	"Ascending Colon"	"21043"	"Louisiana"	"22"	"2016"	"2016"	321	4681346	5.9
	"Ascending Colon"	"21043"	"Maine"	"23"	"2016"	"2016"	93	1332348	5.0
	"Ascending Colon"	"21043"	"Maryland"	"24"	"2016"	"2016"	351	6007014	5.2
	"Ascending Colon"	"21043"	"Massachusetts"	"25"	"2016"	"2016"	402	6827280	4.8
	"Ascending Colon"	"21043"	"Michigan"	"26"	"2016"	"2016"	637	9954117	5.1
	"Ascending Colon"	"21043"	"Minnesota"	"27"	"2016"	"2016"	330	5525360	5.2
	"Ascending Colon"	"21043"	"Mississippi"	"28"	"2016"	"2016"	234	2990595	6.7
	"Ascending Colon"	"21043"	"Missouri"	"29"	"2016"	"2016"	437	6091384	5.8
	"Ascending Colon"	"21043"	"Montana"	"30"	"2016"	"2016"	46	1042137	3.3
	"Ascending Colon"	"21043"	"Nebraska"	"31"	"2016"	"2016"	134	1906483	5.8
	"Ascending Colon"	"21043"	"Nevada"	"32"	"2016"	"2016"	139	2919555	4.1
	"Ascending Colon"	"21043"	"New Hampshire"	"33"	"2016"	"2016"	91	1343694	5.3
	"Ascending Colon"	"21043"	"New Jersey"	"34"	"2016"	"2016"	665	8873584	6.2
	"Ascending Colon"	"21043"	"New Mexico"	"35"	"2016"	"2016"	92	2092555	3.5
	"Ascending Colon"	"21043"	"New York"	"36"	"2016"	"2016"	1182	19636391	4.9
	"Ascending Colon"	"21043"	"North Carolina"	"37"	"2016"	"2016"	579	10161802	4.8
	"Ascending Colon"	"21043"	"North Dakota"	"38"	"2016"	"2016"	34	756114	3.7
	"Ascending Colon"	"21043"	"Ohio"	"39"	"2016"	"2016"	847	11640060	5.9
	"Ascending Colon"	"21043"	"Oklahoma"	"40"	"2016"	"2016"	264	3928143	5.8
	"Ascending Colon"	"21043"	"Oregon"	"41"	"2016"	"2016"	225	4093271	4.5
	"Ascending Colon"	"21043"	"Pennsylvania"	"42"	"2016"	"2016"	956	12788468	5.6
	"Ascending Colon"	"21043"	"Rhode Island"	"44"	"2016"	"2016"	58	1057816	4.2
	"Ascending Colon"	"21043"	"South Carolina"	"45"	"2016"	"2016"	339	4963031	5.5
	"Ascending Colon"	"21043"	"South Dakota"	"46"	"2016"	"2016"	71	863693	6.7
	"Ascending Colon"	"21043"	"Tennessee"	"47"	"2016"	"2016"	420	6651277	5.2
	"Ascending Colon"	"21043"	"Texas"	"48"	"2016"	"2016"	1328	27914064	4.9
	"Ascending Colon"	"21043"	"Utah"	"49"	"2016"	"2016"	85	3044241	3.4
	"Ascending Colon"	"21043"	"Vermont"	"50"	"2016"	"2016"	45	624366	5.3
	"Ascending Colon"	"21043"	"Virginia"	"51"	"2016"	"2016"	447	8417651	4.7
	"Ascending Colon"	"21043"	"Washington"	"53"	"2016"	"2016"	404	7299961	5.0
	"Ascending Colon"	"21043"	"West Virginia"	"54"	"2016"	"2016"	170	1832435	6.5
	"Ascending Colon"	"21043"	"Wisconsin"	"55"	"2016"	"2016"	407	5775170	5.8
	"Ascending Colon"	"21043"	"Wyoming"	"56"	"2016"	"2016"	17	585243	2.6
	"Hepatic Flexure"	"21044"	"Alabama"	"01"	"2016"	"2016"	70	4866824	1.2
	"Hepatic Flexure"	"21044"	"Arizona"	"04"	"2016"	"2016"	86	6944767	1.0
	"Hepatic Flexure"	"21044"	"Arkansas"	"05"	"2016"	"2016"	52	2991815	1.4
	"Hepatic Flexure"	"21044"	"California"	"06"	"2016"	"2016"	432	39149186	1.1
	"Hepatic Flexure"	"21044"	"Colorado"	"08"	"2016"	"2016"	46	5543844	0.8
	"Hepatic Flexure"	"21044"	"Connecticut"	"09"	"2016"	"2016"	39	3579830	0.9
	"Hepatic Flexure"	"21044"	"Delaware"	"10"	"2016"	"2016"	27	949989	2.2
	"Hepatic Flexure"	"21044"	"Florida"	"12"	"2016"	"2016"	364	20627237	1.2
	"Hepatic Flexure"	"21044"	"Georgia"	"13"	"2016"	"2016"	130	10308442	1.2
	"Hepatic Flexure"	"21044"	"Hawaii"	"15"	"2016"	"2016"	17	1428885	0.9
	"Hepatic Flexure"	"21044"	"Idaho"	"16"	"2016"	"2016"	19	1684036	1.0
	"Hepatic Flexure"	"21044"	"Illinois"	"17"	"2016"	"2016"	211	12821709	1.4
	"Hepatic Flexure"	"21044"	"Indiana"	"18"	"2016"	"2016"	101	6637898	1.3
	"Hepatic Flexure"	"21044"	"Iowa"	"19"	"2016"	"2016"	73	3133210	1.9
	"Hepatic Flexure"	"21044"	"Kansas"	"20"	"2016"	"2016"	37	2912977	1.1
	"Hepatic Flexure"	"21044"	"Kentucky"	"21"	"2016"	"2016"	87	4440306	1.6
	"Hepatic Flexure"	"21044"	"Louisiana"	"22"	"2016"	"2016"	87	4681346	1.6
	"Hepatic Flexure"	"21044"	"Maine"	"23"	"2016"	"2016"	23	1332348	1.2
	"Hepatic Flexure"	"21044"	"Maryland"	"24"	"2016"	"2016"	59	6007014	0.8
	"Hepatic Flexure"	"21044"	"Massachusetts"	"25"	"2016"	"2016"	104	6827280	1.3
	"Hepatic Flexure"	"21044"	"Michigan"	"26"	"2016"	"2016"	121	9954117	1.0
	"Hepatic Flexure"	"21044"	"Minnesota"	"27"	"2016"	"2016"	105	5525360	1.7
