"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	"Year"	"Year Code"	Count	Population	Age-Adjusted Rate
	"Rectosigmoid Junction"	"21051"	"West Virginia"	"54"	"2009"	"2009"	83	1847775	3.5
	"Rectosigmoid Junction"	"21051"	"Wisconsin"	"55"	"2009"	"2009"	190	5669264	3.0
	"Rectum"	"21052"	"Alabama"	"01"	"2009"	"2009"	481	4757938	9.1
	"Rectum"	"21052"	"Alaska"	"02"	"2009"	"2009"	65	698895	10.0
	"Rectum"	"21052"	"Arizona"	"04"	"2009"	"2009"	495	6343154	7.3
	"Rectum"	"21052"	"Arkansas"	"05"	"2009"	"2009"	327	2896843	9.8
	"Rectum"	"21052"	"California"	"06"	"2009"	"2009"	3360	36961229	9.2
	"Rectum"	"21052"	"Colorado"	"08"	"2009"	"2009"	368	4972195	7.5
	"Rectum"	"21052"	"Connecticut"	"09"	"2009"	"2009"	370	3561807	8.9
	"Rectum"	"21052"	"Delaware"	"10"	"2009"	"2009"	103	891730	10.2
	"Rectum"	"21052"	"District of Columbia"	"11"	"2009"	"2009"	61	592228	10.3
	"Rectum"	"21052"	"Florida"	"12"	"2009"	"2009"	1845	18652644	7.8
	"Rectum"	"21052"	"Georgia"	"13"	"2009"	"2009"	866	9620846	9.3
	"Rectum"	"21052"	"Hawaii"	"15"	"2009"	"2009"	172	1346717	11.0
	"Rectum"	"21052"	"Idaho"	"16"	"2009"	"2009"	164	1554439	10.1
	"Rectum"	"21052"	"Illinois"	"17"	"2009"	"2009"	1293	12796778	9.6
	"Rectum"	"21052"	"Indiana"	"18"	"2009"	"2009"	711	6459325	10.3
	"Rectum"	"21052"	"Iowa"	"19"	"2009"	"2009"	337	3032870	9.3
	"Rectum"	"21052"	"Kansas"	"20"	"2009"	"2009"	301	2832704	9.9
	"Rectum"	"21052"	"Kentucky"	"21"	"2009"	"2009"	549	4317074	11.4
	"Rectum"	"21052"	"Louisiana"	"22"	"2009"	"2009"	525	4491648	11.1
	"Rectum"	"21052"	"Maine"	"23"	"2009"	"2009"	157	1329590	9.5
	"Rectum"	"21052"	"Maryland"	"24"	"2009"	"2009"	478	5730388	7.8
	"Rectum"	"21052"	"Massachusetts"	"25"	"2009"	"2009"	686	6517613	9.2
	"Rectum"	"21052"	"Michigan"	"26"	"2009"	"2009"	1064	9901591	9.5
	"Rectum"	"21052"	"Minnesota"	"27"	"2009"	"2009"	530	5281203	9.2
	"Rectum"	"21052"	"Mississippi"	"28"	"2009"	"2009"	311	2958774	9.9
	"Rectum"	"21052"	"Missouri"	"29"	"2009"	"2009"	663	5961088	9.9
	"Rectum"	"21052"	"Montana"	"30"	"2009"	"2009"	115	983982	9.7
	"Rectum"	"21052"	"Nebraska"	"31"	"2009"	"2009"	196	1812683	10.1
	"Rectum"	"21052"	"Nevada"	"32"	"2009"	"2009"	273	2684665	10.2
	"Rectum"	"21052"	"New Hampshire"	"33"	"2009"	"2009"	150	1316102	9.8
	"Rectum"	"21052"	"New Jersey"	"34"	"2009"	"2009"	878	8755602	9.0
	"Rectum"	"21052"	"New Mexico"	"35"	"2009"	"2009"	203	2036802	8.9
	"Rectum"	"21052"	"New York"	"36"	"2009"	"2009"	1941	19307066	9.0
	"Rectum"	"21052"	"North Carolina"	"37"	"2009"	"2009"	908	9449566	9.0
	"Rectum"	"21052"	"North Dakota"	"38"	"2009"	"2009"	87	664968	11.4
	"Rectum"	"21052"	"Ohio"	"39"	"2009"	"2009"	1217	11528896	9.2
	"Rectum"	"21052"	"Oklahoma"	"40"	"2009"	"2009"	380	3717572	9.5
	"Rectum"	"21052"	"Oregon"	"41"	"2009"	"2009"	395	3808600	9.3
	"Rectum"	"21052"	"Pennsylvania"	"42"	"2009"	"2009"	1493	12666858	9.7
	"Rectum"	"21052"	"Rhode Island"	"44"	"2009"	"2009"	103	1053646	8.3
	"Rectum"	"21052"	"South Carolina"	"45"	"2009"	"2009"	423	4589872	8.3
	"Rectum"	"21052"	"South Dakota"	"46"	"2009"	"2009"	101	807067	10.9
	"Rectum"	"21052"	"Tennessee"	"47"	"2009"	"2009"	639	6306019	9.2
	"Rectum"	"21052"	"Texas"	"48"	"2009"	"2009"	1984	24801761	8.6
	"Rectum"	"21052"	"Utah"	"49"	"2009"	"2009"	176	2723421	7.9
	"Rectum"	"21052"	"Vermont"	"50"	"2009"	"2009"	67	624817	8.8
	"Rectum"	"21052"	"Virginia"	"51"	"2009"	"2009"	687	7925937	8.2
	"Rectum"	"21052"	"Washington"	"53"	"2009"	"2009"	630	6667426	8.9
	"Rectum"	"21052"	"West Virginia"	"54"	"2009"	"2009"	230	1847775	9.7
	"Rectum"	"21052"	"Wisconsin"	"55"	"2009"	"2009"	562	5669264	8.8
	"Rectum"	"21052"	"Wyoming"	"56"	"2009"	"2009"	53	559851	8.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Alabama"	"01"	"2009"	"2009"	103	4757938	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Arizona"	"04"	"2009"	"2009"	114	6343154	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Arkansas"	"05"	"2009"	"2009"	48	2896843	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"California"	"06"	"2009"	"2009"	722	36961229	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Colorado"	"08"	"2009"	"2009"	80	4972195	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Connecticut"	"09"	"2009"	"2009"	59	3561807	1.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Delaware"	"10"	"2009"	"2009"	26	891730	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"District of Columbia"	"11"	"2009"	"2009"	25	592228	4.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Florida"	"12"	"2009"	"2009"	558	18652644	2.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Georgia"	"13"	"2009"	"2009"	158	9620846	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Hawaii"	"15"	"2009"	"2009"	20	1346717	1.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Idaho"	"16"	"2009"	"2009"	32	1554439	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Illinois"	"17"	"2009"	"2009"	244	12796778	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Indiana"	"18"	"2009"	"2009"	127	6459325	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Iowa"	"19"	"2009"	"2009"	58	3032870	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Kansas"	"20"	"2009"	"2009"	41	2832704	1.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Kentucky"	"21"	"2009"	"2009"	119	4317074	2.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Louisiana"	"22"	"2009"	"2009"	95	4491648	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"Maine"	"23"	"2009"	"2009"	27	1329590	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Maryland"	"24"	"2009"	"2009"	101	5730388	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Massachusetts"	"25"	"2009"	"2009"	114	6517613	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"Michigan"	"26"	"2009"	"2009"	182	9901591	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Minnesota"	"27"	"2009"	"2009"	83	5281203	1.4
	"Anus, Anal Canal and Anorectum"	"21060"	"Mississippi"	"28"	"2009"	"2009"	74	2958774	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Missouri"	"29"	"2009"	"2009"	140	5961088	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Montana"	"30"	"2009"	"2009"	20	983982	1.7
	"Anus, Anal Canal and Anorectum"	"21060"	"Nebraska"	"31"	"2009"	"2009"	32	1812683	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Nevada"	"32"	"2009"	"2009"	54	2684665	2.0
	"Anus, Anal Canal and Anorectum"	"21060"	"New Hampshire"	"33"	"2009"	"2009"	25	1316102	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"New Jersey"	"34"	"2009"	"2009"	177	8755602	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"New Mexico"	"35"	"2009"	"2009"	30	2036802	1.4
	"Anus, Anal Canal and Anorectum"	"21060"	"New York"	"36"	"2009"	"2009"	449	19307066	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"North Carolina"	"37"	"2009"	"2009"	190	9449566	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Ohio"	"39"	"2009"	"2009"	241	11528896	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Oklahoma"	"40"	"2009"	"2009"	89	3717572	2.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Oregon"	"41"	"2009"	"2009"	97	3808600	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"Pennsylvania"	"42"	"2009"	"2009"	246	12666858	1.6
	"Anus, Anal Canal and Anorectum"	"21060"	"Rhode Island"	"44"	"2009"	"2009"	16	1053646	1.2
	"Anus, Anal Canal and Anorectum"	"21060"	"South Carolina"	"45"	"2009"	"2009"	76	4589872	1.5
	"Anus, Anal Canal and Anorectum"	"21060"	"South Dakota"	"46"	"2009"	"2009"	16	807067	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Tennessee"	"47"	"2009"	"2009"	123	6306019	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Texas"	"48"	"2009"	"2009"	417	24801761	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Utah"	"49"	"2009"	"2009"	26	2723421	1.2
	"Anus, Anal Canal and Anorectum"	"21060"	"Vermont"	"50"	"2009"	"2009"	17	624817	2.3
	"Anus, Anal Canal and Anorectum"	"21060"	"Virginia"	"51"	"2009"	"2009"	155	7925937	1.8
	"Anus, Anal Canal and Anorectum"	"21060"	"Washington"	"53"	"2009"	"2009"	151	6667426	2.1
	"Anus, Anal Canal and Anorectum"	"21060"	"West Virginia"	"54"	"2009"	"2009"	44	1847775	1.9
	"Anus, Anal Canal and Anorectum"	"21060"	"Wisconsin"	"55"	"2009"	"2009"	103	5669264	1.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alabama"	"01"	"2009"	"2009"	331	4757938	6.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Alaska"	"02"	"2009"	"2009"	50	698895	7.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arizona"	"04"	"2009"	"2009"	480	6343154	6.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Arkansas"	"05"	"2009"	"2009"	203	2896843	6.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"California"	"06"	"2009"	"2009"	3575	36961229	9.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Colorado"	"08"	"2009"	"2009"	376	4972195	7.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Connecticut"	"09"	"2009"	"2009"	295	3561807	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Delaware"	"10"	"2009"	"2009"	92	891730	8.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"District of Columbia"	"11"	"2009"	"2009"	71	592228	12.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Florida"	"12"	"2009"	"2009"	1702	18652644	7.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Georgia"	"13"	"2009"	"2009"	599	9620846	6.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Hawaii"	"15"	"2009"	"2009"	154	1346717	9.9
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Idaho"	"16"	"2009"	"2009"	86	1554439	5.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Illinois"	"17"	"2009"	"2009"	954	12796778	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Indiana"	"18"	"2009"	"2009"	437	6459325	6.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Iowa"	"19"	"2009"	"2009"	195	3032870	5.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Kansas"	"20"	"2009"	"2009"	160	2832704	5.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Kentucky"	"21"	"2009"	"2009"	302	4317074	6.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Louisiana"	"22"	"2009"	"2009"	376	4491648	7.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Maine"	"23"	"2009"	"2009"	97	1329590	5.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Maryland"	"24"	"2009"	"2009"	433	5730388	6.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Massachusetts"	"25"	"2009"	"2009"	618	6517613	8.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Michigan"	"26"	"2009"	"2009"	711	9901591	6.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Minnesota"	"27"	"2009"	"2009"	304	5281203	5.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Mississippi"	"28"	"2009"	"2009"	219	2958774	6.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Missouri"	"29"	"2009"	"2009"	484	5961088	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Montana"	"30"	"2009"	"2009"	58	983982	4.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Nebraska"	"31"	"2009"	"2009"	100	1812683	5.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Nevada"	"32"	"2009"	"2009"	177	2684665	6.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Hampshire"	"33"	"2009"	"2009"	89	1316102	5.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Jersey"	"34"	"2009"	"2009"	722	8755602	7.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New Mexico"	"35"	"2009"	"2009"	207	2036802	9.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"New York"	"36"	"2009"	"2009"	1828	19307066	8.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"North Carolina"	"37"	"2009"	"2009"	679	9449566	6.5
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"North Dakota"	"38"	"2009"	"2009"	27	664968	3.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Ohio"	"39"	"2009"	"2009"	811	11528896	6.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Oklahoma"	"40"	"2009"	"2009"	320	3717572	7.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Oregon"	"41"	"2009"	"2009"	350	3808600	7.6
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Pennsylvania"	"42"	"2009"	"2009"	1151	12666858	7.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Rhode Island"	"44"	"2009"	"2009"	110	1053646	8.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"South Carolina"	"45"	"2009"	"2009"	369	4589872	7.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"South Dakota"	"46"	"2009"	"2009"	42	807067	4.3
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Tennessee"	"47"	"2009"	"2009"	488	6306019	6.8
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Texas"	"48"	"2009"	"2009"	2397	24801761	10.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Utah"	"49"	"2009"	"2009"	116	2723421	5.2
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Vermont"	"50"	"2009"	"2009"	48	624817	6.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Virginia"	"51"	"2009"	"2009"	552	7925937	6.4
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Washington"	"53"	"2009"	"2009"	594	6667426	8.1
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"West Virginia"	"54"	"2009"	"2009"	134	1847775	5.7
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Wisconsin"	"55"	"2009"	"2009"	391	5669264	6.0
	"Liver and Intrahepatic Bile Duct"	"21071-21072"	"Wyoming"	"56"	"2009"	"2009"	29	559851	4.5
	"Liver"	"21071"	"Alabama"	"01"	"2009"	"2009"	305	4757938	5.6
	"Liver"	"21071"	"Alaska"	"02"	"2009"	"2009"	45	698895	6.3
	"Liver"	"21071"	"Arizona"	"04"	"2009"	"2009"	453	6343154	6.5
	"Liver"	"21071"	"Arkansas"	"05"	"2009"	"2009"	189	2896843	5.6
	"Liver"	"21071"	"California"	"06"	"2009"	"2009"	3309	36961229	8.9
	"Liver"	"21071"	"Colorado"	"08"	"2009"	"2009"	340	4972195	6.7
	"Liver"	"21071"	"Connecticut"	"09"	"2009"	"2009"	261	3561807	6.2
	"Liver"	"21071"	"Delaware"	"10"	"2009"	"2009"	88	891730	8.2
	"Liver"	"21071"	"District of Columbia"	"11"	"2009"	"2009"	69	592228	11.7
	"Liver"	"21071"	"Florida"	"12"	"2009"	"2009"	1522	18652644	6.3
	"Liver"	"21071"	"Georgia"	"13"	"2009"	"2009"	562	9620846	5.9
	"Liver"	"21071"	"Hawaii"	"15"	"2009"	"2009"	141	1346717	9.0
	"Liver"	"21071"	"Idaho"	"16"	"2009"	"2009"	77	1554439	4.5
	"Liver"	"21071"	"Illinois"	"17"	"2009"	"2009"	852	12796778	6.2
	"Liver"	"21071"	"Indiana"	"18"	"2009"	"2009"	379	6459325	5.2
	"Liver"	"21071"	"Iowa"	"19"	"2009"	"2009"	160	3032870	4.4
	"Liver"	"21071"	"Kansas"	"20"	"2009"	"2009"	149	2832704	4.6
	"Liver"	"21071"	"Kentucky"	"21"	"2009"	"2009"	270	4317074	5.4
	"Liver"	"21071"	"Louisiana"	"22"	"2009"	"2009"	354	4491648	7.2
	"Liver"	"21071"	"Maine"	"23"	"2009"	"2009"	81	1329590	4.6
	"Liver"	"21071"	"Maryland"	"24"	"2009"	"2009"	404	5730388	6.3
	"Liver"	"21071"	"Massachusetts"	"25"	"2009"	"2009"	545	6517613	7.3
	"Liver"	"21071"	"Michigan"	"26"	"2009"	"2009"	645	9901591	5.6
	"Liver"	"21071"	"Minnesota"	"27"	"2009"	"2009"	250	5281203	4.2
	"Liver"	"21071"	"Mississippi"	"28"	"2009"	"2009"	204	2958774	6.3
	"Liver"	"21071"	"Missouri"	"29"	"2009"	"2009"	430	5961088	6.2
	"Liver"	"21071"	"Montana"	"30"	"2009"	"2009"	51	983982	4.2
	"Liver"	"21071"	"Nebraska"	"31"	"2009"	"2009"	86	1812683	4.2
	"Liver"	"21071"	"Nevada"	"32"	"2009"	"2009"	167	2684665	6.1
	"Liver"	"21071"	"New Hampshire"	"33"	"2009"	"2009"	82	1316102	5.2
	"Liver"	"21071"	"New Jersey"	"34"	"2009"	"2009"	655	8755602	6.6
	"Liver"	"21071"	"New Mexico"	"35"	"2009"	"2009"	181	2036802	7.8
	"Liver"	"21071"	"New York"	"36"	"2009"	"2009"	1657	19307066	7.6
	"Liver"	"21071"	"North Carolina"	"37"	"2009"	"2009"	606	9449566	5.8
	"Liver"	"21071"	"North Dakota"	"38"	"2009"	"2009"	24	664968	3.0
	"Liver"	"21071"	"Ohio"	"39"	"2009"	"2009"	710	11528896	5.2
	"Liver"	"21071"	"Oklahoma"	"40"	"2009"	"2009"	296	3717572	7.1
	"Liver"	"21071"	"Oregon"	"41"	"2009"	"2009"	307	3808600	6.7
	"Liver"	"21071"	"Pennsylvania"	"42"	"2009"	"2009"	1046	12666858	6.6
	"Liver"	"21071"	"Rhode Island"	"44"	"2009"	"2009"	90	1053646	7.2
	"Liver"	"21071"	"South Carolina"	"45"	"2009"	"2009"	329	4589872	6.2
	"Liver"	"21071"	"South Dakota"	"46"	"2009"	"2009"	37	807067	3.8
	"Liver"	"21071"	"Tennessee"	"47"	"2009"	"2009"	445	6306019	6.2
	"Liver"	"21071"	"Texas"	"48"	"2009"	"2009"	2219	24801761	9.4
	"Liver"	"21071"	"Utah"	"49"	"2009"	"2009"	101	2723421	4.5
	"Liver"	"21071"	"Vermont"	"50"	"2009"	"2009"	43	624817	5.4
	"Liver"	"21071"	"Virginia"	"51"	"2009"	"2009"	503	7925937	5.8
	"Liver"	"21071"	"Washington"	"53"	"2009"	"2009"	537	6667426	7.3
	"Liver"	"21071"	"West Virginia"	"54"	"2009"	"2009"	126	1847775	5.3
	"Liver"	"21071"	"Wisconsin"	"55"	"2009"	"2009"	340	5669264	5.2
	"Liver"	"21071"	"Wyoming"	"56"	"2009"	"2009"	27	559851	4.2
	"Intrahepatic Bile Duct"	"21072"	"Alabama"	"01"	"2009"	"2009"	26	4757938	0.5
	"Intrahepatic Bile Duct"	"21072"	"Arizona"	"04"	"2009"	"2009"	27	6343154	0.4
	"Intrahepatic Bile Duct"	"21072"	"California"	"06"	"2009"	"2009"	266	36961229	0.7
	"Intrahepatic Bile Duct"	"21072"	"Colorado"	"08"	"2009"	"2009"	36	4972195	0.8
	"Intrahepatic Bile Duct"	"21072"	"Connecticut"	"09"	"2009"	"2009"	34	3561807	0.8
	"Intrahepatic Bile Duct"	"21072"	"Florida"	"12"	"2009"	"2009"	180	18652644	0.7
	"Intrahepatic Bile Duct"	"21072"	"Georgia"	"13"	"2009"	"2009"	37	9620846	0.4
	"Intrahepatic Bile Duct"	"21072"	"Illinois"	"17"	"2009"	"2009"	102	12796778	0.8
	"Intrahepatic Bile Duct"	"21072"	"Indiana"	"18"	"2009"	"2009"	58	6459325	0.8
	"Intrahepatic Bile Duct"	"21072"	"Iowa"	"19"	"2009"	"2009"	35	3032870	0.9
	"Intrahepatic Bile Duct"	"21072"	"Kentucky"	"21"	"2009"	"2009"	32	4317074	0.7
	"Intrahepatic Bile Duct"	"21072"	"Louisiana"	"22"	"2009"	"2009"	22	4491648	0.5
	"Intrahepatic Bile Duct"	"21072"	"Maine"	"23"	"2009"	"2009"	16	1329590	1.0
	"Intrahepatic Bile Duct"	"21072"	"Maryland"	"24"	"2009"	"2009"	29	5730388	0.5
	"Intrahepatic Bile Duct"	"21072"	"Massachusetts"	"25"	"2009"	"2009"	73	6517613	1.0
	"Intrahepatic Bile Duct"	"21072"	"Michigan"	"26"	"2009"	"2009"	66	9901591	0.6
	"Intrahepatic Bile Duct"	"21072"	"Minnesota"	"27"	"2009"	"2009"	54	5281203	0.9
	"Intrahepatic Bile Duct"	"21072"	"Missouri"	"29"	"2009"	"2009"	54	5961088	0.8
	"Intrahepatic Bile Duct"	"21072"	"New Jersey"	"34"	"2009"	"2009"	67	8755602	0.7
	"Intrahepatic Bile Duct"	"21072"	"New Mexico"	"35"	"2009"	"2009"	26	2036802	1.1
	"Intrahepatic Bile Duct"	"21072"	"New York"	"36"	"2009"	"2009"	171	19307066	0.8
	"Intrahepatic Bile Duct"	"21072"	"North Carolina"	"37"	"2009"	"2009"	73	9449566	0.7
	"Intrahepatic Bile Duct"	"21072"	"Ohio"	"39"	"2009"	"2009"	101	11528896	0.8
	"Intrahepatic Bile Duct"	"21072"	"Oklahoma"	"40"	"2009"	"2009"	24	3717572	0.6
	"Intrahepatic Bile Duct"	"21072"	"Oregon"	"41"	"2009"	"2009"	43	3808600	0.9
	"Intrahepatic Bile Duct"	"21072"	"Pennsylvania"	"42"	"2009"	"2009"	105	12666858	0.7
	"Intrahepatic Bile Duct"	"21072"	"Rhode Island"	"44"	"2009"	"2009"	20	1053646	1.7
	"Intrahepatic Bile Duct"	"21072"	"South Carolina"	"45"	"2009"	"2009"	40	4589872	0.8
	"Intrahepatic Bile Duct"	"21072"	"Tennessee"	"47"	"2009"	"2009"	43	6306019	0.6
	"Intrahepatic Bile Duct"	"21072"	"Texas"	"48"	"2009"	"2009"	178	24801761	0.8
	"Intrahepatic Bile Duct"	"21072"	"Virginia"	"51"	"2009"	"2009"	49	7925937	0.6
	"Intrahepatic Bile Duct"	"21072"	"Washington"	"53"	"2009"	"2009"	57	6667426	0.8
	"Intrahepatic Bile Duct"	"21072"	"Wisconsin"	"55"	"2009"	"2009"	51	5669264	0.8
	"Gallbladder"	"21080"	"Alabama"	"01"	"2009"	"2009"	48	4757938	0.9
	"Gallbladder"	"21080"	"Arizona"	"04"	"2009"	"2009"	70	6343154	1.0
	"Gallbladder"	"21080"	"Arkansas"	"05"	"2009"	"2009"	36	2896843	1.1
	"Gallbladder"	"21080"	"California"	"06"	"2009"	"2009"	385	36961229	1.1
	"Gallbladder"	"21080"	"Colorado"	"08"	"2009"	"2009"	39	4972195	0.9
	"Gallbladder"	"21080"	"Connecticut"	"09"	"2009"	"2009"	41	3561807	1.0
	"Gallbladder"	"21080"	"Florida"	"12"	"2009"	"2009"	237	18652644	1.0
	"Gallbladder"	"21080"	"Georgia"	"13"	"2009"	"2009"	103	9620846	1.2
	"Gallbladder"	"21080"	"Hawaii"	"15"	"2009"	"2009"	21	1346717	1.4
	"Gallbladder"	"21080"	"Idaho"	"16"	"2009"	"2009"	16	1554439	1.1
	"Gallbladder"	"21080"	"Illinois"	"17"	"2009"	"2009"	186	12796778	1.4
	"Gallbladder"	"21080"	"Indiana"	"18"	"2009"	"2009"	74	6459325	1.1
	"Gallbladder"	"21080"	"Iowa"	"19"	"2009"	"2009"	39	3032870	1.1
	"Gallbladder"	"21080"	"Kansas"	"20"	"2009"	"2009"	31	2832704	1.0
	"Gallbladder"	"21080"	"Kentucky"	"21"	"2009"	"2009"	43	4317074	0.9
	"Gallbladder"	"21080"	"Louisiana"	"22"	"2009"	"2009"	55	4491648	1.2
	"Gallbladder"	"21080"	"Maine"	"23"	"2009"	"2009"	28	1329590	1.7
	"Gallbladder"	"21080"	"Maryland"	"24"	"2009"	"2009"	70	5730388	1.2
	"Gallbladder"	"21080"	"Massachusetts"	"25"	"2009"	"2009"	92	6517613	1.2
	"Gallbladder"	"21080"	"Michigan"	"26"	"2009"	"2009"	138	9901591	1.2
	"Gallbladder"	"21080"	"Minnesota"	"27"	"2009"	"2009"	55	5281203	1.0
	"Gallbladder"	"21080"	"Mississippi"	"28"	"2009"	"2009"	24	2958774	0.8
	"Gallbladder"	"21080"	"Missouri"	"29"	"2009"	"2009"	73	5961088	1.1
	"Gallbladder"	"21080"	"Nebraska"	"31"	"2009"	"2009"	22	1812683	1.1
	"Gallbladder"	"21080"	"Nevada"	"32"	"2009"	"2009"	19	2684665	0.7
	"Gallbladder"	"21080"	"New Hampshire"	"33"	"2009"	"2009"	26	1316102	1.8
	"Gallbladder"	"21080"	"New Jersey"	"34"	"2009"	"2009"	140	8755602	1.4
	"Gallbladder"	"21080"	"New Mexico"	"35"	"2009"	"2009"	32	2036802	1.5
	"Gallbladder"	"21080"	"New York"	"36"	"2009"	"2009"	323	19307066	1.5
	"Gallbladder"	"21080"	"North Carolina"	"37"	"2009"	"2009"	122	9449566	1.2
	"Gallbladder"	"21080"	"Ohio"	"39"	"2009"	"2009"	151	11528896	1.1
	"Gallbladder"	"21080"	"Oklahoma"	"40"	"2009"	"2009"	42	3717572	1.0
	"Gallbladder"	"21080"	"Oregon"	"41"	"2009"	"2009"	37	3808600	0.9
	"Gallbladder"	"21080"	"Pennsylvania"	"42"	"2009"	"2009"	199	12666858	1.3
	"Gallbladder"	"21080"	"Rhode Island"	"44"	"2009"	"2009"	23	1053646	1.8
	"Gallbladder"	"21080"	"South Carolina"	"45"	"2009"	"2009"	58	4589872	1.1
	"Gallbladder"	"21080"	"Tennessee"	"47"	"2009"	"2009"	67	6306019	1.0
	"Gallbladder"	"21080"	"Texas"	"48"	"2009"	"2009"	293	24801761	1.3
	"Gallbladder"	"21080"	"Utah"	"49"	"2009"	"2009"	20	2723421	1.0
